district,region,sub_locality,year,month,date,population,total_crimes,crimes_per_100k,violent_crimes,property_crimes,crimes_against_women,hotspot_flag,latitude,longitude,location_address,cctv_status,complaint_body,crime_type
Barmer,West Barmer,Bus Stand,2023,4,2023-04-01,676026,602,89.05,120,316,128,0,25.79515,71.34955,"Bus Stand, West Barmer, Barmer, Rajasthan",Installed,Attempted burglary reported near residential colony in Bus Stand.,Burglary
Barmer,Central Barmer,College Road,2023,4,2023-04-01,676026,471,69.63,94,247,100,0,25.72886,71.41252,"College Road, Central Barmer, Barmer, Rajasthan",Installed,A car was lifted. Police are tracing registration details.,Vehicle Theft
Barmer,Central Barmer,Mall Road,2023,4,2023-04-01,676026,576,85.29,115,303,123,0,25.81216,71.44546,"Mall Road, Central Barmer, Barmer, Rajasthan",Not Installed,Valuable item went missing. No suspects identified.,Other
Barmer,North Barmer,Hospital Road,2023,5,2023-05-01,676026,548,81.08,77,195,101,0,25.73619,71.44274,"Hospital Road, North Barmer, Barmer, Rajasthan",Installed,Noise complaint received. Accused warned.,Other
Barmer,North Barmer,Clock Tower,2023,5,2023-05-01,676026,557,82.37,78,198,102,0,25.70492,71.39609,"Clock Tower, North Barmer, Barmer, Rajasthan",Not Installed,A car was lifted. Police are tracing registration details.,Vehicle Theft
Barmer,South Barmer,Industrial Area,2023,5,2023-05-01,676026,551,81.5,78,196,101,0,25.7917,71.41502,"Industrial Area, South Barmer, Barmer, Rajasthan",Installed,The complainant misplaced their bag.,Lost Property
Barmer,South Barmer,Main Market,2023,5,2023-05-01,676026,621,91.9,88,221,114,0,25.79113,71.45716,"Main Market, South Barmer, Barmer, Rajasthan",Not Installed,The complainant's bike was stolen. No CCTV footage available.,Vehicle Theft
Barmer,East Barmer,Mall Road,2023,5,2023-05-01,676026,918,135.86,129,327,169,0,25.65152,71.42814,"Mall Road, East Barmer, Barmer, Rajasthan",Not Installed,Attempted burglary reported near residential colony in Mall Road.,Burglary
Barmer,East Barmer,School Colony,2023,5,2023-05-01,676026,899,132.95,127,320,165,0,25.78561,71.31458,"School Colony, East Barmer, Barmer, Rajasthan",Installed,A case of car theft was reported near outside Gaurav Tower.,Vehicle Theft
Barmer,West Barmer,Tourist Spot,2023,5,2023-05-01,676026,581,85.97,82,207,107,0,25.72407,71.32429,"Tourist Spot, West Barmer, Barmer, Rajasthan",Not Installed,A case of boundary violation was reported near near Jawahar Circle.,Property Dispute
Barmer,West Barmer,Bus Stand,2023,5,2023-05-01,676026,923,136.51,130,329,169,0,25.67789,71.4074,"Bus Stand, West Barmer, Barmer, Rajasthan",Not Installed,Cyber fraud case reported. Money withdrawn illegally.,Other
Barmer,Central Barmer,Hospital Road,2023,5,2023-05-01,676026,811,119.92,114,289,149,0,25.74314,71.3972,"Hospital Road, Central Barmer, Barmer, Rajasthan",Installed,Noise complaint received. Accused warned.,Other
Barmer,Central Barmer,Mall Road,2023,5,2023-05-01,676026,533,78.89,75,190,98,0,25.72629,71.44393,"Mall Road, Central Barmer, Barmer, Rajasthan",Not Installed,A case of boundary violation was reported near near Jawahar Circle.,Property Dispute
Barmer,North Barmer,Hospital Road,2023,6,2023-06-01,676026,973,143.87,286,578,185,0,25.84629,71.37157,"Hospital Road, North Barmer, Barmer, Rajasthan",Not Installed,A case of scam was reported near outside the post office in Hospital Road.,Financial Fraud
Barmer,North Barmer,Highway Junction,2023,6,2023-06-01,676026,892,131.83,262,530,170,0,25.7027,71.44148,"Highway Junction, North Barmer, Barmer, Rajasthan",Installed,The complainant was duped in a financial scam.,Financial Fraud
Barmer,South Barmer,School Colony,2023,6,2023-06-01,676026,739,109.19,217,439,140,0,25.75664,71.32777,"School Colony, South Barmer, Barmer, Rajasthan",Not Installed,A case of scam was reported near outside the post office in School Colony.,Financial Fraud
Barmer,South Barmer,Main Market,2023,6,2023-06-01,676026,868,128.32,255,515,165,0,25.73672,71.34703,"Main Market, South Barmer, Barmer, Rajasthan",Installed,Illegal gambling reported in Main Market.,Illegal Gambling
Barmer,East Barmer,College Road,2023,6,2023-06-01,676026,722,106.72,212,429,137,0,25.71649,71.35092,"College Road, East Barmer, Barmer, Rajasthan",Installed,The complainant's bike was stolen. No CCTV footage available.,Vehicle Theft
Barmer,East Barmer,School Colony,2023,6,2023-06-01,676026,670,99.07,197,398,127,0,25.77809,71.42176,"School Colony, East Barmer, Barmer, Rajasthan",Not Installed,A case of extremism was reported near outside the textile shop in School Colony.,Extremism/Anti-national
Barmer,West Barmer,Tourist Spot,2023,6,2023-06-01,676026,841,124.26,247,499,160,0,25.71534,71.36631,"Tourist Spot, West Barmer, Barmer, Rajasthan",Not Installed,Illegal gambling reported in Tourist Spot.,Illegal Gambling
Barmer,West Barmer,Industrial Area,2023,6,2023-06-01,676026,760,112.34,223,451,145,0,25.76833,71.30344,"Industrial Area, West Barmer, Barmer, Rajasthan",Installed,Attempted burglary reported near residential colony in Industrial Area.,Burglary
Barmer,Central Barmer,Mall Road,2023,6,2023-06-01,676026,710,104.94,208,422,135,0,25.70805,71.33967,"Mall Road, Central Barmer, Barmer, Rajasthan",Installed,Domestic violence complaint received in Mall Road.,Other
Barmer,Central Barmer,Industrial Area,2023,6,2023-06-01,676026,966,142.75,284,573,184,0,25.71912,71.36444,"Industrial Area, Central Barmer, Barmer, Rajasthan",Installed,Valuable item went missing. No suspects identified.,Other
Barmer,North Barmer,School Colony,2023,7,2023-07-01,676026,857,126.89,227,304,173,0,25.68599,71.44965,"School Colony, North Barmer, Barmer, Rajasthan",Installed,A case of scam was reported near outside the post office in School Colony.,Financial Fraud
Barmer,North Barmer,Police Station Area,2023,7,2023-07-01,676026,705,104.33,187,250,142,0,25.78168,71.37151,"Police Station Area, North Barmer, Barmer, Rajasthan",Installed,The complainant was duped in a financial scam.,Financial Fraud
Barmer,South Barmer,College Road,2023,7,2023-07-01,676026,713,105.56,189,253,144,0,25.85982,71.38955,"College Road, South Barmer, Barmer, Rajasthan",Not Installed,A case of scam was reported near outside the post office in College Road.,Financial Fraud
Barmer,South Barmer,Court Area,2023,7,2023-07-01,676026,738,109.2,196,261,149,0,25.78358,71.4411,"Court Area, South Barmer, Barmer, Rajasthan",Installed,Noise complaint received. Accused warned.,Other
Barmer,East Barmer,Clock Tower,2023,7,2023-07-01,676026,814,120.55,216,289,165,0,25.70595,71.32006,"Clock Tower, East Barmer, Barmer, Rajasthan",Not Installed,A case of drunken brawl was reported near inside Triton Mall.,Public Disturbance
Barmer,East Barmer,Court Area,2023,7,2023-07-01,676026,820,121.37,217,291,166,0,25.7561,71.41303,"Court Area, East Barmer, Barmer, Rajasthan",Installed,Illegal gambling reported in Court Area.,Illegal Gambling
Barmer,West Barmer,Clock Tower,2023,7,2023-07-01,676026,730,107.99,193,259,147,0,25.79432,71.46744,"Clock Tower, West Barmer, Barmer, Rajasthan",Installed,The complainant was duped in a financial scam.,Financial Fraud
Barmer,West Barmer,Lake Side,2023,7,2023-07-01,676026,833,123.32,221,295,168,0,25.83246,71.412,"Lake Side, West Barmer, Barmer, Rajasthan",Installed,The complainant misplaced their bag.,Lost Property
Barmer,Central Barmer,Clock Tower,2023,7,2023-07-01,676026,984,145.66,261,349,199,0,25.65874,71.39089,"Clock Tower, Central Barmer, Barmer, Rajasthan",Not Installed,A case of anti-national activity was reported near outside the post office in Clock Tower.,Extremism/Anti-national
Barmer,Central Barmer,College Road,2023,7,2023-07-01,676026,942,139.43,250,334,190,0,25.72238,71.3691,"College Road, Central Barmer, Barmer, Rajasthan",Not Installed,Attempted burglary reported near residential colony in College Road.,Burglary
Barmer,North Barmer,Hospital Road,2023,8,2023-08-01,676026,541,79.99,59,265,100,0,25.73299,71.37846,"Hospital Road, North Barmer, Barmer, Rajasthan",Installed,A case of boundary violation was reported near near Jawahar Circle.,Property Dispute
Barmer,North Barmer,Industrial Area,2023,8,2023-08-01,676026,682,100.78,74,334,125,0,25.76034,71.40737,"Industrial Area, North Barmer, Barmer, Rajasthan",Installed,The complainant was duped in a financial scam.,Financial Fraud
Barmer,South Barmer,Temple Chowk,2023,8,2023-08-01,676026,910,134.54,99,446,167,0,25.69859,71.51802,"Temple Chowk, South Barmer, Barmer, Rajasthan",Installed,A case of extremism was reported near outside the textile shop in Temple Chowk.,Extremism/Anti-national
Barmer,South Barmer,Industrial Area,2023,8,2023-08-01,676026,697,103.07,76,342,128,0,25.70763,71.47366,"Industrial Area, South Barmer, Barmer, Rajasthan",Installed,Cyber fraud case reported. Money withdrawn illegally.,Other
Barmer,East Barmer,School Colony,2023,8,2023-08-01,676026,551,81.42,60,270,101,0,25.66609,71.25936,"School Colony, East Barmer, Barmer, Rajasthan",Installed,Chain snatching incident occurred outside temple in School Colony.,Other
Barmer,East Barmer,College Road,2023,8,2023-08-01,676026,897,132.64,97,440,165,0,25.83524,71.41757,"College Road, East Barmer, Barmer, Rajasthan",Installed,Attempted burglary reported near residential colony in College Road.,Burglary
Barmer,West Barmer,Industrial Area,2023,8,2023-08-01,676026,627,92.67,68,307,115,0,25.7691,71.41993,"Industrial Area, West Barmer, Barmer, Rajasthan",Installed,Valuable item went missing. No suspects identified.,Other
Barmer,West Barmer,Highway Junction,2023,8,2023-08-01,676026,558,82.51,61,274,103,0,25.74443,71.37398,"Highway Junction, West Barmer, Barmer, Rajasthan",Installed,A case of extremism was reported near outside the textile shop in Highway Junction.,Extremism/Anti-national
Barmer,Central Barmer,Hospital Road,2023,8,2023-08-01,676026,931,137.61,101,456,171,0,25.70377,71.3663,"Hospital Road, Central Barmer, Barmer, Rajasthan",Installed,A case of car theft was reported near outside Gaurav Tower.,Vehicle Theft
Barmer,Central Barmer,Highway Junction,2023,8,2023-08-01,676026,664,98.23,72,326,122,0,25.66422,71.3914,"Highway Junction, Central Barmer, Barmer, Rajasthan",Installed,Domestic violence complaint received in Highway Junction.,Other
Barmer,North Barmer,Tourist Spot,2023,9,2023-09-01,676026,510,75.34,103,283,99,0,25.71503,71.40803,"Tourist Spot, North Barmer, Barmer, Rajasthan",Not Installed,Domestic violence complaint received in Tourist Spot.,Other
Barmer,North Barmer,College Road,2023,9,2023-09-01,676026,487,71.95,98,271,95,0,25.80599,71.32769,"College Road, North Barmer, Barmer, Rajasthan",Not Installed,Domestic violence complaint received in College Road.,Other
Barmer,South Barmer,Hospital Road,2023,9,2023-09-01,676026,578,85.42,116,321,112,0,25.6987,71.42176,"Hospital Road, South Barmer, Barmer, Rajasthan",Installed,Cyber fraud case reported. Money withdrawn illegally.,Other
Barmer,South Barmer,Bus Stand,2023,9,2023-09-01,676026,627,92.74,126,349,122,0,25.82249,71.4085,"Bus Stand, South Barmer, Barmer, Rajasthan",Installed,Valuable item went missing. No suspects identified.,Other
Barmer,East Barmer,Main Market,2023,9,2023-09-01,676026,435,64.33,88,242,85,0,25.78786,71.34581,"Main Market, East Barmer, Barmer, Rajasthan",Installed,A car was lifted. Police are tracing registration details.,Vehicle Theft
Barmer,East Barmer,Bus Stand,2023,9,2023-09-01,676026,680,100.57,137,378,132,0,25.73204,71.3668,"Bus Stand, East Barmer, Barmer, Rajasthan",Installed,A case of deception was reported near outside the school in Bus Stand.,Fraud/Deception
Barmer,West Barmer,Temple Chowk,2023,9,2023-09-01,676026,607,89.72,122,338,118,0,25.78767,71.34678,"Temple Chowk, West Barmer, Barmer, Rajasthan",Not Installed,Cyber fraud case reported. Money withdrawn illegally.,Other
Barmer,West Barmer,Main Market,2023,9,2023-09-01,676026,457,67.62,92,254,89,0,25.73889,71.42,"Main Market, West Barmer, Barmer, Rajasthan",Installed,The complainant was duped in a financial scam.,Financial Fraud
Barmer,Central Barmer,Industrial Area,2023,9,2023-09-01,676026,559,82.61,113,311,109,0,25.79141,71.47582,"Industrial Area, Central Barmer, Barmer, Rajasthan",Not Installed,A case of car theft was reported near outside Gaurav Tower.,Vehicle Theft
Barmer,Central Barmer,Bus Stand,2023,9,2023-09-01,676026,708,104.62,143,394,137,0,25.57026,71.39479,"Bus Stand, Central Barmer, Barmer, Rajasthan",Installed,The complainant's bike was stolen. No CCTV footage available.,Vehicle Theft
Barmer,North Barmer,Main Market,2023,10,2023-10-01,676026,690,102.0,92,306,87,0,25.7406,71.3471,"Main Market, North Barmer, Barmer, Rajasthan",Installed,Illegal gambling reported in Main Market.,Illegal Gambling
Barmer,North Barmer,Railway Station,2023,10,2023-10-01,676026,477,70.56,63,212,60,0,25.73505,71.30209,"Railway Station, North Barmer, Barmer, Rajasthan",Installed,Domestic violence complaint received in Railway Station.,Other
Barmer,South Barmer,Police Station Area,2023,10,2023-10-01,676026,453,66.95,60,201,57,0,25.76545,71.41274,"Police Station Area, South Barmer, Barmer, Rajasthan",Not Installed,The complainant's bike was stolen. No CCTV footage available.,Vehicle Theft
Barmer,South Barmer,Railway Station,2023,10,2023-10-01,676026,616,91.06,82,273,78,0,25.79621,71.28782,"Railway Station, South Barmer, Barmer, Rajasthan",Not Installed,Pickpocketing incident reported in Railway Station market.,Other
Barmer,East Barmer,College Road,2023,10,2023-10-01,676026,565,83.6,75,251,71,0,25.84001,71.36806,"College Road, East Barmer, Barmer, Rajasthan",Installed,A case of boundary violation was reported near near Jawahar Circle.,Property Dispute
Barmer,East Barmer,Railway Station,2023,10,2023-10-01,676026,537,79.38,71,238,68,0,25.75034,71.37816,"Railway Station, East Barmer, Barmer, Rajasthan",Installed,Valuable item went missing. No suspects identified.,Other
Barmer,West Barmer,Industrial Area,2023,10,2023-10-01,676026,624,92.23,83,277,79,0,25.73982,71.39419,"Industrial Area, West Barmer, Barmer, Rajasthan",Installed,Attempted burglary reported near residential colony in Industrial Area.,Burglary
Barmer,West Barmer,Highway Junction,2023,10,2023-10-01,676026,776,114.75,103,344,98,0,25.81788,71.29862,"Highway Junction, West Barmer, Barmer, Rajasthan",Not Installed,Pickpocketing incident reported in Highway Junction market.,Other
Barmer,Central Barmer,Lake Side,2023,10,2023-10-01,676026,546,80.79,73,242,69,0,25.78109,71.26445,"Lake Side, Central Barmer, Barmer, Rajasthan",Installed,Noise complaint received. Accused warned.,Other
Barmer,Central Barmer,Court Area,2023,10,2023-10-01,676026,779,115.17,104,345,98,0,25.72964,71.27894,"Court Area, Central Barmer, Barmer, Rajasthan",Not Installed,Cyber fraud case reported. Money withdrawn illegally.,Other
Barmer,North Barmer,Highway Junction,2023,11,2023-11-01,676026,334,49.3,43,214,82,0,25.64284,71.36329,"Highway Junction, North Barmer, Barmer, Rajasthan",Not Installed,A case of scam was reported near outside the post office in Highway Junction.,Financial Fraud
Barmer,North Barmer,Hospital Road,2023,11,2023-11-01,676026,477,70.54,61,306,118,0,25.67668,71.35931,"Hospital Road, North Barmer, Barmer, Rajasthan",Not Installed,A case of car theft was reported near outside Gaurav Tower.,Vehicle Theft
Barmer,South Barmer,Tourist Spot,2023,11,2023-11-01,676026,429,63.36,55,274,106,0,25.76786,71.44145,"Tourist Spot, South Barmer, Barmer, Rajasthan",Installed,A case of drunken brawl was reported near inside Triton Mall.,Public Disturbance
Barmer,South Barmer,Court Area,2023,11,2023-11-01,676026,313,46.21,40,200,77,0,25.73684,71.39224,"Court Area, South Barmer, Barmer, Rajasthan",Not Installed,A case of drunken brawl was reported near inside Triton Mall.,Public Disturbance
Barmer,East Barmer,Mall Road,2023,11,2023-11-01,676026,308,45.55,40,197,76,0,25.71459,71.35351,"Mall Road, East Barmer, Barmer, Rajasthan",Installed,The complainant misplaced their bag.,Lost Property
Barmer,East Barmer,Police Station Area,2023,11,2023-11-01,676026,327,48.31,42,209,81,0,25.70633,71.46646,"Police Station Area, East Barmer, Barmer, Rajasthan",Installed,A case of scam was reported near outside the post office in Police Station Area.,Financial Fraud
Barmer,West Barmer,Tourist Spot,2023,11,2023-11-01,676026,340,50.29,44,218,84,0,25.7238,71.35882,"Tourist Spot, West Barmer, Barmer, Rajasthan",Not Installed,The complainant was duped in a financial scam.,Financial Fraud
Barmer,West Barmer,Highway Junction,2023,11,2023-11-01,676026,477,70.44,61,305,118,0,25.74465,71.3714,"Highway Junction, West Barmer, Barmer, Rajasthan",Installed,Cyber fraud case reported. Money withdrawn illegally.,Other
